,Timestamp,outdoor air temperature (F),humidity,windspeed,cloudcover,solar irradiance on PV panels (Watt per m^2),building total power consumption (Watts),freezer power consumption (Watts),refrigerator power consumption (Watts),refrigerator fan power consumption (Watts),west air conditioning power consumption (Watts),east air conditioning power consumption (Watts),total power consumption (Watts),Better Timestamp,date,time,month,12-hr-time
3589,2021-02-07 09:15:00,43.52,75.0,3.21,0.14,193.45716951773997,,,,,,871.5905151367188,,2021-02-07 09:15:00,2021-02-07,09:15:00,2,09:15am
3590,2021-02-07 09:30:00,44.57,75.0,2.91,0.14,212.1460475251647,26977.2109375,3764.2294921875,11.19443130493164,198.70278930664065,375.0315246582031,873.995361328125,32200.3645362854,2021-02-07 09:30:00,2021-02-07,09:30:00,2,09:30am
3591,2021-02-07 09:45:00,45.63,73.0,2.98,0.15,236.7202737704589,27982.330078125,3764.98974609375,7.055461883544922,43.137969970703125,374.9015502929688,874.9739990234375,33047.388805389404,2021-02-07 09:45:00,2021-02-07,09:45:00,2,09:45am
3592,2021-02-07 10:00:00,46.58,72.0,3.1,0.15,256.94032491957927,25291.47265625,355.64764404296875,,,374.2415466308594,874.0208129882812,,2021-02-07 10:00:00,2021-02-07,10:00:00,2,10:00am
3593,2021-02-07 10:15:00,47.41,71.0,3.25,0.14,273.98641416599,27020.46875,3259.66552734375,12.50335693359375,253.0689392089844,373.6258850097656,871.4859008789062,31790.818359375,2021-02-07 10:15:00,2021-02-07,10:15:00,2,10:15am
3594,2021-02-07 10:30:00,48.25,68.0,3.76,0.12,293.97285206000856,27238.669921875,3243.15576171875,10.239435195922852,252.69552612304688,374.2580261230469,873.90576171875,31992.924432754517,2021-02-07 10:30:00,2021-02-07,10:30:00,2,10:30am
3595,2021-02-07 10:45:00,48.84,68.0,3.93,0.12,307.56993518940124,23441.869140625,130.02598571777344,13.541658401489258,456.8340759277344,372.5947265625,873.9085083007812,25288.77409553528,2021-02-07 10:45:00,2021-02-07,10:45:00,2,10:45am
3596,2021-02-07 11:00:00,49.57,67.0,4.08,0.12,321.0524002882033,29036.96875,4104.0400390625,10.514019012451172,253.1927490234375,373.71240234375,870.2941284179688,34648.72208786011,2021-02-07 11:00:00,2021-02-07,11:00:00,2,11:00am
3597,2021-02-07 11:15:00,50.2,67.0,4.3,0.12,331.35455215334787,30222.419921875,3987.61279296875,11.577184677124023,253.5850524902344,372.7786254882813,,,2021-02-07 11:15:00,2021-02-07,11:15:00,2,11:15am
3598,2021-02-07 11:30:00,50.81,66.0,4.23,0.13,341.21822004599505,30869.86328125,3928.89404296875,14.450277328491213,456.9599609375,372.29150390625,2681.35205078125,38323.81111717224,2021-02-07 11:30:00,2021-02-07,11:30:00,2,11:30am
3599,2021-02-07 11:45:00,51.42,66.0,4.35,0.14,348.8098578689171,27134.271484375,355.11602783203125,11.292760848999023,457.7676696777344,372.9571228027344,871.7130126953125,29203.11807823181,2021-02-07 11:45:00,2021-02-07,11:45:00,2,11:45am
3600,2021-02-07 12:00:00,51.93,65.0,4.51,0.16,355.39608052882943,,4154.6865234375,14.55256462097168,253.31863403320312,,,,2021-02-07 12:00:00,2021-02-07,12:00:00,2,12:00pm
3601,2021-02-07 12:15:00,52.27,65.0,4.74,0.18,360.6919272419238,29077.373046875,4039.77001953125,10.882366180419922,456.98095703125,373.17388916015625,877.25732421875,34835.437602996826,2021-02-07 12:15:00,2021-02-07,12:15:00,2,12:15pm
3602,2021-02-07 12:30:00,52.76,64.0,5.06,0.2,366.2019014111949,36098.296875,4173.8505859375,12.913352966308594,456.5907287597656,371.8404235839844,2615.057861328125,43728.54982757568,2021-02-07 12:30:00,2021-02-07,12:30:00,2,12:30pm
3603,2021-02-07 12:45:00,53.0,64.0,5.21,0.22,367.03317665326347,,,,,,874.7687377929688,,2021-02-07 12:45:00,2021-02-07,12:45:00,2,12:45pm
3604,2021-02-07 13:00:00,53.1,64.0,5.33,0.24,365.84390385479367,29668.25390625,3990.299072265625,12.519878387451172,42.59040832519531,372.3600158691406,2629.07763671875,36715.10091781616,2021-02-07 13:00:00,2021-02-07,13:00:00,2,1:00pm
3605,2021-02-07 13:15:00,52.99,65.0,5.48,0.27,362.1880323795367,29116.681640625,4045.17919921875,11.492107391357422,42.93866729736328,372.7078857421875,873.0148315429688,34462.01433181763,2021-02-07 13:15:00,2021-02-07,13:15:00,2,1:15pm
3606,2021-02-07 13:30:00,53.0,66.0,4.98,0.42,352.54278331418186,30774.267578125,,,,371.8087463378906,2641.22509765625,,2021-02-07 13:30:00,2021-02-07,13:30:00,2,1:30pm
3607,2021-02-07 13:45:00,52.8,67.0,4.97,0.5,337.389960039617,28446.80859375,4076.037353515625,10.692712783813477,455.61517333984375,373.2397155761719,879.4304809570312,34241.824029922485,2021-02-07 13:45:00,2021-02-07,13:45:00,2,1:45pm
3608,2021-02-07 14:00:00,52.77,67.0,4.98,0.51,326.2178343378815,33656.05078125,3984.494873046875,14.36400032043457,455.8732299804688,373.5032348632813,2615.55224609375,41099.83836555481,2021-02-07 14:00:00,2021-02-07,14:00:00,2,2:00pm
3609,2021-02-07 14:15:00,52.5,68.0,4.97,0.48,315.0358823183426,29053.73828125,3588.80908203125,10.465073585510254,456.5110473632813,372.8165588378906,2606.486572265625,36088.82661533356,2021-02-07 14:15:00,2021-02-07,14:15:00,2,2:15pm
3610,2021-02-07 14:30:00,52.3,69.0,4.92,0.56,291.074974390586,30453.642578125,4067.444091796875,11.91518211364746,456.0767517089844,373.5144653320313,880.576904296875,36243.16997337341,2021-02-07 14:30:00,2021-02-07,14:30:00,2,2:30pm
3611,2021-02-07 14:45:00,52.3,69.0,4.86,0.54,277.28761096636754,31620.951171875,4126.783203125,13.55246925354004,457.7278442382813,374.2554931640625,,,2021-02-07 14:45:00,2021-02-07,14:45:00,2,2:45pm
3612,2021-02-07 15:00:00,51.02,72.0,4.89,0.55,254.15191308115203,31957.48046875,3859.6328125,13.453558921813965,457.2579040527344,374.4532775878906,942.494384765625,37604.772406578064,2021-02-07 15:00:00,2021-02-07,15:00:00,2,3:00pm
3613,2021-02-07 15:15:00,50.58,73.0,4.93,0.56,232.3090111850736,29061.19140625,353.12176513671875,11.981983184814451,456.7501525878906,372.0914916992188,2584.85888671875,32839.99568557739,2021-02-07 15:15:00,2021-02-07,15:15:00,2,3:15pm
3614,2021-02-07 15:30:00,50.19,74.0,4.98,0.57,208.774157840417,,356.39776611328125,10.975175857543944,456.8634643554688,,,,2021-02-07 15:30:00,2021-02-07,15:30:00,2,3:30pm
3615,2021-02-07 15:45:00,49.65,75.0,4.95,0.58,182.05160645445585,30715.111328125,4038.6455078125,3434.70947265625,459.2782287597656,374.5563659667969,918.8987426757812,39941.199645996094,2021-02-07 15:45:00,2021-02-07,15:45:00,2,3:45pm
3616,2021-02-07 16:00:00,49.3,76.0,4.82,0.61,152.45626819810394,29210.26171875,4051.19677734375,10.236896514892578,456.1585388183594,371.5643310546875,2612.328857421875,36711.747119903564,2021-02-07 16:00:00,2021-02-07,16:00:00,2,4:00pm
3617,2021-02-07 16:15:00,48.73,78.0,4.7,0.65,119.867574226089,,,,,,,,2021-02-07 16:15:00,2021-02-07,16:15:00,2,4:15pm
3618,2021-02-07 16:30:00,48.12,79.0,4.51,0.69,87.97619663496388,32997.1171875,3232.7587890625,4103.783203125,460.2537536621094,371.27642822265625,2590.614501953125,43755.80386352539,2021-02-07 16:30:00,2021-02-07,16:30:00,2,4:30pm
3619,2021-02-07 16:45:00,47.71,79.0,3.95,0.72,57.5358283351502,26339.66796875,130.0780792236328,3333.92529296875,460.0817260742188,372.854736328125,873.6591186523438,31510.26692199707,2021-02-07 16:45:00,2021-02-07,16:45:00,2,4:45pm
3620,2021-02-07 17:00:00,,,,,,,,,,373.776611328125,2556.8486328125,,2021-02-07 17:00:00,2021-02-07,17:00:00,2,5:00pm
3621,2021-02-07 17:15:00,,,,,,,,,,,,,2021-02-07 17:15:00,2021-02-07,17:15:00,2,5:15pm
3622,2021-02-07 17:30:00,,,,,,,,,,,,,2021-02-07 17:30:00,2021-02-07,17:30:00,2,5:30pm
3623,2021-02-07 17:45:00,,,,,,,,,,,,,2021-02-07 17:45:00,2021-02-07,17:45:00,2,5:45pm
3624,2021-02-07 18:00:00,,,,,,,,,,,,,2021-02-07 18:00:00,2021-02-07,18:00:00,2,6:00pm
3625,2021-02-07 18:15:00,,,,,,,,,,,,,2021-02-07 18:15:00,2021-02-07,18:15:00,2,6:15pm
3626,2021-02-07 18:30:00,,,,,,,,,,,,,2021-02-07 18:30:00,2021-02-07,18:30:00,2,6:30pm
3627,2021-02-07 18:45:00,,,,,,,,,,,,,2021-02-07 18:45:00,2021-02-07,18:45:00,2,6:45pm
3628,2021-02-07 19:00:00,,,,,,,,,,,,,2021-02-07 19:00:00,2021-02-07,19:00:00,2,7:00pm
3629,2021-02-07 19:15:00,,,,,,,,,,,,,2021-02-07 19:15:00,2021-02-07,19:15:00,2,7:15pm
3630,2021-02-07 19:30:00,,,,,,,,,,,,,2021-02-07 19:30:00,2021-02-07,19:30:00,2,7:30pm
3631,2021-02-07 19:45:00,,,,,,,,,,,,,2021-02-07 19:45:00,2021-02-07,19:45:00,2,7:45pm
3632,2021-02-07 20:00:00,,,,,,,,,,,,,2021-02-07 20:00:00,2021-02-07,20:00:00,2,8:00pm
3633,2021-02-07 20:15:00,,,,,,,,,,,,,2021-02-07 20:15:00,2021-02-07,20:15:00,2,8:15pm
3634,2021-02-07 20:30:00,,,,,,,,,,,,,2021-02-07 20:30:00,2021-02-07,20:30:00,2,8:30pm
3635,2021-02-07 20:45:00,,,,,,,,,,,,,2021-02-07 20:45:00,2021-02-07,20:45:00,2,8:45pm
3636,2021-02-07 21:00:00,,,,,,,,,,,,,2021-02-07 21:00:00,2021-02-07,21:00:00,2,9:00pm
3637,2021-02-07 21:15:00,,,,,,,,,,,,,2021-02-07 21:15:00,2021-02-07,21:15:00,2,9:15pm
3638,2021-02-07 21:30:00,,,,,,,,,,,,,2021-02-07 21:30:00,2021-02-07,21:30:00,2,9:30pm
3639,2021-02-07 21:45:00,,,,,,,,,,,,,2021-02-07 21:45:00,2021-02-07,21:45:00,2,9:45pm
3640,2021-02-07 22:00:00,,,,,,,,,,,,,2021-02-07 22:00:00,2021-02-07,22:00:00,2,10:00pm
3641,2021-02-07 22:15:00,,,,,,,,,,,,,2021-02-07 22:15:00,2021-02-07,22:15:00,2,10:15pm
3642,2021-02-07 22:30:00,,,,,,,,,,,,,2021-02-07 22:30:00,2021-02-07,22:30:00,2,10:30pm
3643,2021-02-07 22:45:00,,,,,,,,,,,,,2021-02-07 22:45:00,2021-02-07,22:45:00,2,10:45pm
3644,2021-02-07 23:00:00,,,,,,,,,,,,,2021-02-07 23:00:00,2021-02-07,23:00:00,2,11:00pm
3645,2021-02-07 23:15:00,,,,,,,,,,,,,2021-02-07 23:15:00,2021-02-07,23:15:00,2,11:15pm
3646,2021-02-07 23:30:00,,,,,,,,,,,,,2021-02-07 23:30:00,2021-02-07,23:30:00,2,11:30pm
3647,2021-02-07 23:45:00,,,,,,,,,,,,,2021-02-07 23:45:00,2021-02-07,23:45:00,2,11:45pm
3648,2021-02-08 00:00:00,,,,,,,,,,,,,2021-02-08 00:00:00,2021-02-08,00:00:00,2,12:00am
3649,2021-02-08 00:15:00,,,,,,,,,,,,,2021-02-08 00:15:00,2021-02-08,00:15:00,2,12:15am
3650,2021-02-08 00:30:00,,,,,,,,,,,,,2021-02-08 00:30:00,2021-02-08,00:30:00,2,12:30am
3651,2021-02-08 00:45:00,,,,,,,,,,,,,2021-02-08 00:45:00,2021-02-08,00:45:00,2,12:45am
3652,2021-02-08 01:00:00,,,,,,,,,,,,,2021-02-08 01:00:00,2021-02-08,01:00:00,2,01:00am
3653,2021-02-08 01:15:00,,,,,,,,,,,,,2021-02-08 01:15:00,2021-02-08,01:15:00,2,01:15am
3654,2021-02-08 01:30:00,,,,,,,,,,,,,2021-02-08 01:30:00,2021-02-08,01:30:00,2,01:30am
3655,2021-02-08 01:45:00,,,,,,,,,,,,,2021-02-08 01:45:00,2021-02-08,01:45:00,2,01:45am
3656,2021-02-08 02:00:00,,,,,,,,,,,,,2021-02-08 02:00:00,2021-02-08,02:00:00,2,02:00am
3657,2021-02-08 02:15:00,,,,,,,,,,,,,2021-02-08 02:15:00,2021-02-08,02:15:00,2,02:15am
3658,2021-02-08 02:30:00,,,,,,,,,,,,,2021-02-08 02:30:00,2021-02-08,02:30:00,2,02:30am
3659,2021-02-08 02:45:00,,,,,,,,,,,,,2021-02-08 02:45:00,2021-02-08,02:45:00,2,02:45am
3660,2021-02-08 03:00:00,,,,,,,,,,,,,2021-02-08 03:00:00,2021-02-08,03:00:00,2,03:00am
3661,2021-02-08 03:15:00,,,,,,,,,,,,,2021-02-08 03:15:00,2021-02-08,03:15:00,2,03:15am
3662,2021-02-08 03:30:00,,,,,,,,,,,,,2021-02-08 03:30:00,2021-02-08,03:30:00,2,03:30am
3663,2021-02-08 03:45:00,,,,,,,,,,,,,2021-02-08 03:45:00,2021-02-08,03:45:00,2,03:45am
3664,2021-02-08 04:00:00,,,,,,,,,,,,,2021-02-08 04:00:00,2021-02-08,04:00:00,2,04:00am
3665,2021-02-08 04:15:00,,,,,,,,,,,,,2021-02-08 04:15:00,2021-02-08,04:15:00,2,04:15am
3666,2021-02-08 04:30:00,,,,,,,,,,,,,2021-02-08 04:30:00,2021-02-08,04:30:00,2,04:30am
3667,2021-02-08 04:45:00,,,,,,,,,,,,,2021-02-08 04:45:00,2021-02-08,04:45:00,2,04:45am
3668,2021-02-08 05:00:00,,,,,,,,,,,,,2021-02-08 05:00:00,2021-02-08,05:00:00,2,05:00am
3669,2021-02-08 05:15:00,,,,,,,,,,,,,2021-02-08 05:15:00,2021-02-08,05:15:00,2,05:15am
3670,2021-02-08 05:30:00,,,,,,,,,,,,,2021-02-08 05:30:00,2021-02-08,05:30:00,2,05:30am
3671,2021-02-08 05:45:00,,,,,,,,,,,,,2021-02-08 05:45:00,2021-02-08,05:45:00,2,05:45am
3672,2021-02-08 06:00:00,,,,,,,,,,,,,2021-02-08 06:00:00,2021-02-08,06:00:00,2,06:00am
3673,2021-02-08 06:15:00,,,,,,,,,,,,,2021-02-08 06:15:00,2021-02-08,06:15:00,2,06:15am
3674,2021-02-08 06:30:00,,,,,,,,,,,,,2021-02-08 06:30:00,2021-02-08,06:30:00,2,06:30am
3675,2021-02-08 06:45:00,,,,,,,,,,,,,2021-02-08 06:45:00,2021-02-08,06:45:00,2,06:45am
3676,2021-02-08 07:00:00,,,,,,,,,,,,,2021-02-08 07:00:00,2021-02-08,07:00:00,2,07:00am
3677,2021-02-08 07:15:00,,,,,,,,,,,,,2021-02-08 07:15:00,2021-02-08,07:15:00,2,07:15am
3678,2021-02-08 07:30:00,,,,,,,,,,,,,2021-02-08 07:30:00,2021-02-08,07:30:00,2,07:30am
3679,2021-02-08 07:45:00,,,,,,,,,,,,,2021-02-08 07:45:00,2021-02-08,07:45:00,2,07:45am
3680,2021-02-08 08:00:00,,,,,,,,,,,,,2021-02-08 08:00:00,2021-02-08,08:00:00,2,08:00am
3681,2021-02-08 08:15:00,,,,,,,,,,,,,2021-02-08 08:15:00,2021-02-08,08:15:00,2,08:15am
3682,2021-02-08 08:30:00,,,,,,,,,,,,,2021-02-08 08:30:00,2021-02-08,08:30:00,2,08:30am
3683,2021-02-08 08:45:00,,,,,,,,,,,,,2021-02-08 08:45:00,2021-02-08,08:45:00,2,08:45am
3684,2021-02-08 09:00:00,,,,,,,,,,,,,2021-02-08 09:00:00,2021-02-08,09:00:00,2,09:00am
3685,2021-02-08 09:15:00,,,,,,,,,,,,,2021-02-08 09:15:00,2021-02-08,09:15:00,2,09:15am
3686,2021-02-08 09:30:00,,,,,,,,,,,,,2021-02-08 09:30:00,2021-02-08,09:30:00,2,09:30am
3687,2021-02-08 09:45:00,,,,,,,,,,,,,2021-02-08 09:45:00,2021-02-08,09:45:00,2,09:45am
3688,2021-02-08 10:00:00,,,,,,,,,,,,,2021-02-08 10:00:00,2021-02-08,10:00:00,2,10:00am
3689,2021-02-08 10:15:00,,,,,,,,,,,,,2021-02-08 10:15:00,2021-02-08,10:15:00,2,10:15am
3690,2021-02-08 10:30:00,,,,,,,,,,,,,2021-02-08 10:30:00,2021-02-08,10:30:00,2,10:30am
3691,2021-02-08 10:45:00,,,,,,,,,,,,,2021-02-08 10:45:00,2021-02-08,10:45:00,2,10:45am
3692,2021-02-08 11:00:00,,,,,,,,,,,,,2021-02-08 11:00:00,2021-02-08,11:00:00,2,11:00am
3693,2021-02-08 11:15:00,,,,,,,,,,,,,2021-02-08 11:15:00,2021-02-08,11:15:00,2,11:15am
3694,2021-02-08 11:30:00,,,,,,,,,,,,,2021-02-08 11:30:00,2021-02-08,11:30:00,2,11:30am
3695,2021-02-08 11:45:00,,,,,,,,,,,,,2021-02-08 11:45:00,2021-02-08,11:45:00,2,11:45am
3696,2021-02-08 12:00:00,,,,,,,,,,,,,2021-02-08 12:00:00,2021-02-08,12:00:00,2,12:00pm
3697,2021-02-08 12:15:00,,,,,,,,,,,,,2021-02-08 12:15:00,2021-02-08,12:15:00,2,12:15pm
3698,2021-02-08 12:30:00,,,,,,,,,,,,,2021-02-08 12:30:00,2021-02-08,12:30:00,2,12:30pm
3699,2021-02-08 12:45:00,,,,,,,,,,,,,2021-02-08 12:45:00,2021-02-08,12:45:00,2,12:45pm
3700,2021-02-08 13:00:00,50.09,67.0,3.84,0.9,234.2243635068356,28667.544921875,3914.7529296875,8.107550621032715,42.70579147338867,371.9403076171875,869.9109497070312,33874.96245098114,2021-02-08 13:00:00,2021-02-08,13:00:00,2,1:00pm
3701,2021-02-08 13:15:00,50.33,67.0,3.93,0.9,231.031142455538,32551.30078125,4013.27490234375,10.687227249145508,42.20858001708984,371.587890625,2721.6650390625,39710.724420547485,2021-02-08 13:15:00,2021-02-08,13:15:00,2,1:15pm
3702,2021-02-08 13:30:00,49.96,67.0,4.2,0.9,228.37107982204145,23334.04296875,356.6416015625,7.423089981079102,42.47291946411133,371.7359313964844,871.259033203125,24983.5755443573,2021-02-08 13:30:00,2021-02-08,13:30:00,2,1:30pm
3703,2021-02-08 13:45:00,49.82,68.0,4.31,0.9,220.3353366461883,30460.861328125,2633.5625,4239.2685546875,455.5984497070313,372.8764953613281,868.6959838867188,39030.86331176758,2021-02-08 13:45:00,2021-02-08,13:45:00,2,1:45pm
3704,2021-02-08 14:00:00,49.92,69.0,4.44,0.9,211.26850998559885,,3884.43212890625,4194.412109375,457.1991271972656,,,,2021-02-08 14:00:00,2021-02-08,14:00:00,2,2:00pm
3705,2021-02-08 14:15:00,49.63,70.0,4.43,0.9,199.6381587877186,35928.85546875,3930.827880859375,4291.876953125,244.515625,372.9411010742188,870.0798950195312,45639.096923828125,2021-02-08 14:15:00,2021-02-08,14:15:00,2,2:15pm
3706,2021-02-08 14:30:00,48.88,70.0,4.31,0.9,187.99303869024223,37721.2734375,3848.488037109375,4292.1748046875,458.6970825195313,372.017822265625,2558.59912109375,49251.25030517578,2021-02-08 14:30:00,2021-02-08,14:30:00,2,2:30pm
3707,2021-02-08 14:45:00,48.59,71.0,4.21,0.9,173.4440367743495,,,,458.915283203125,,,,2021-02-08 14:45:00,2021-02-08,14:45:00,2,2:45pm
3708,2021-02-08 15:00:00,47.76,73.0,4.07,0.91,151.56258789415756,35369.125,3869.22119140625,4254.72265625,221.5788116455078,370.5231018066406,2540.514892578125,46625.68565368652,2021-02-08 15:00:00,2021-02-08,15:00:00,2,3:00pm
3709,2021-02-08 15:15:00,47.73,74.0,3.66,0.91,133.43535112568478,37250.1015625,3959.595703125,4257.17626953125,244.51773071289065,372.7989501953125,2547.6494140625,48631.83963012695,2021-02-08 15:15:00,2021-02-08,15:15:00,2,3:15pm
3710,2021-02-08 15:30:00,47.58,75.0,3.03,0.92,109.76189795601894,,,,,372.4173583984375,2560.39208984375,,2021-02-08 15:30:00,2021-02-08,15:30:00,2,3:30pm
3711,2021-02-08 15:45:00,47.56,75.0,2.63,0.93,89.89951085069144,39226.609375,3879.49267578125,4037.212890625,42.68061447143555,372.766357421875,2555.69140625,50114.45331954956,2021-02-08 15:45:00,2021-02-08,15:45:00,2,3:45pm
3712,2021-02-08 16:00:00,47.44,76.0,2.39,0.93,73.29528656797811,39183.05859375,3853.507568359375,4265.6416015625,245.0925750732422,372.3952026367188,2548.9462890625,50468.641830444336,2021-02-08 16:00:00,2021-02-08,16:00:00,2,4:00pm
3713,2021-02-08 16:15:00,47.26,76.0,2.29,0.93,58.45647799109258,30078.59765625,3871.151611328125,,,372.3551940917969,873.4827880859375,,2021-02-08 16:15:00,2021-02-08,16:15:00,2,4:15pm
3714,2021-02-08 16:30:00,47.18,77.0,2.31,0.93,42.71145913568892,31574.087890625,3851.59423828125,11.446925163269045,42.90719604492188,373.5827941894531,872.3623657226562,36725.98141002655,2021-02-08 16:30:00,2021-02-08,16:30:00,2,4:30pm
3715,2021-02-08 16:45:00,46.9,78.0,2.09,0.93,26.0536607450756,34466.58203125,3238.96728515625,4211.48046875,42.57362747192383,373.70355224609375,948.4888305664062,43281.795795440674,2021-02-08 16:45:00,2021-02-08,16:45:00,2,4:45pm
3716,2021-02-08 17:00:00,46.55,78.0,1.96,0.92,11.43219818060174,29395.57421875,3239.89208984375,8.129286766052246,42.984825134277344,373.1501770019531,878.8010864257812,33938.531683921814,2021-02-08 17:00:00,2021-02-08,17:00:00,2,5:00pm
3717,2021-02-08 17:15:00,46.14,80.0,1.91,0.92,0.0,33980.83984375,1388.116455078125,10.773426055908203,42.98482131958008,372.1451110839844,2538.152099609375,38333.01175689697,2021-02-08 17:15:00,2021-02-08,17:15:00,2,5:15pm
3718,2021-02-08 17:30:00,45.72,82.0,2.22,0.9,0.0,34421.6640625,4025.9541015625,14.161481857299805,42.575721740722656,,,,2021-02-08 17:30:00,2021-02-08,17:30:00,2,5:30pm
3719,2021-02-08 17:45:00,45.42,83.0,2.14,0.88,0.0,31421.955078125,3900.359375,8.895483016967773,42.11627197265625,374.6772155761719,874.676513671875,36622.67993736267,2021-02-08 17:45:00,2021-02-08,17:45:00,2,5:45pm
3720,2021-02-08 18:00:00,45.12,83.0,2.17,0.87,0.0,34166.1640625,3876.0517578125,7.9445295333862305,42.9764289855957,373.5073547363281,872.7846069335938,39339.428740501404,2021-02-08 18:00:00,2021-02-08,18:00:00,2,6:00pm
3721,2021-02-08 18:15:00,44.81,84.0,2.3,0.86,0.0,,,14.991015434265137,43.09811019897461,,,,2021-02-08 18:15:00,2021-02-08,18:15:00,2,6:15pm
3722,2021-02-08 18:30:00,44.51,85.0,2.08,0.85,0.0,26484.2109375,353.77178955078125,11.449695587158203,170.80429077148438,373.2895812988281,875.3106689453125,28268.836963653564,2021-02-08 18:30:00,2021-02-08,18:30:00,2,6:30pm
3723,2021-02-08 18:45:00,44.25,90.0,2.22,0.83,0.0,33266.54296875,3812.42333984375,15.087570190429688,42.65544509887695,374.3477783203125,871.0814208984375,38382.13852310181,2021-02-08 18:45:00,2021-02-08,18:45:00,2,6:45pm
3724,2021-02-08 19:00:00,44.31,88.0,1.93,0.8,0.0,,,,,,2565.23095703125,,2021-02-08 19:00:00,2021-02-08,19:00:00,2,7:00pm
3725,2021-02-08 19:15:00,44.11,89.0,2.0,0.75,0.0,30963.251953125,353.70025634765625,13.967848777770996,252.766845703125,375.5098876953125,873.4283447265625,32832.62513637543,2021-02-08 19:15:00,2021-02-08,19:15:00,2,7:15pm
3726,2021-02-08 19:30:00,43.95,89.0,2.22,0.71,0.0,32150.341796875,3799.32421875,10.643403053283691,42.65754318237305,374.0597534179688,876.1632080078125,37253.18992328644,2021-02-08 19:30:00,2021-02-08,19:30:00,2,7:30pm
3727,2021-02-08 19:45:00,43.78,89.0,2.23,0.67,0.0,29846.49609375,350.5549621582031,,,374.5398254394531,873.2536010742188,,2021-02-08 19:45:00,2021-02-08,19:45:00,2,7:45pm
3728,2021-02-08 20:00:00,43.76,88.0,2.21,0.65,0.0,30247.76171875,351.23193359375,14.544600486755373,251.96755981445312,374.175048828125,871.8358154296875,32111.51667690277,2021-02-08 20:00:00,2021-02-08,20:00:00,2,8:00pm
3729,2021-02-08 20:15:00,43.7,87.0,1.99,0.83,0.0,33950.0859375,3779.27587890625,11.96011734008789,249.9745178222656,374.1964111328125,872.98046875,39238.473331451416,2021-02-08 20:15:00,2021-02-08,20:15:00,2,8:15pm
3730,2021-02-08 20:30:00,43.65,87.0,1.8,0.83,0.0,32817.09765625,3824.45458984375,13.144857406616213,456.54248046875,374.3198852539063,952.1657104492188,38437.72517967224,2021-02-08 20:30:00,2021-02-08,20:30:00,2,8:30pm
3731,2021-02-08 20:45:00,43.6,87.0,1.47,0.84,0.0,30355.90625,3771.807861328125,12.475423812866213,438.23583984375,374.6004638671875,873.6681518554688,35826.6939907074,2021-02-08 20:45:00,2021-02-08,20:45:00,2,8:45pm
3732,2021-02-08 21:00:00,43.67,88.0,1.39,0.85,0.0,30051.826171875,3770.876953125,8.232562065124512,315.2268981933594,374.4529418945313,,,2021-02-08 21:00:00,2021-02-08,21:00:00,2,9:00pm
3733,2021-02-08 21:15:00,43.44,88.0,1.29,0.86,0.0,36150.859375,3759.5498046875,12.23634910583496,42.8862190246582,373.9036254882813,871.7060546875,41211.141427993774,2021-02-08 21:15:00,2021-02-08,21:15:00,2,9:15pm
3734,2021-02-08 21:30:00,43.24,88.0,1.21,0.88,0.0,33853.421875,3601.51025390625,14.295226097106934,42.328163146972656,374.5976257324219,872.5513305664062,38758.70447444916,2021-02-08 21:30:00,2021-02-08,21:30:00,2,9:30pm
3735,2021-02-08 21:45:00,42.97,88.0,1.17,0.89,0.0,,353.6654663085937,11.66721248626709,42.41627883911133,,,,2021-02-08 21:45:00,2021-02-08,21:45:00,2,9:45pm
3736,2021-02-08 22:00:00,42.74,88.0,1.19,0.9,0.0,33312.30859375,3777.609375,14.664480209350586,453.468994140625,374.4468078613281,870.6354370117188,38803.13368797302,2021-02-08 22:00:00,2021-02-08,22:00:00,2,10:00pm
3737,2021-02-08 22:15:00,42.57,88.0,1.2,0.89,0.0,30347.5546875,3617.600830078125,11.318937301635742,251.90249633789065,374.4942321777344,871.0543823242188,35473.925565719604,2021-02-08 22:15:00,2021-02-08,22:15:00,2,10:15pm
3738,2021-02-08 22:30:00,42.5,89.0,1.67,0.88,0.0,,,,,,,,2021-02-08 22:30:00,2021-02-08,22:30:00,2,10:30pm
3739,2021-02-08 22:45:00,42.14,89.0,1.74,0.88,0.0,29907.400390625,356.48016357421875,14.965997695922852,454.52001953125,375.6324157714844,872.4453735351562,31981.444360733032,2021-02-08 22:45:00,2021-02-08,22:45:00,2,10:45pm
3740,2021-02-08 23:00:00,41.91,89.0,1.83,0.87,0.0,31809.361328125,3231.17333984375,12.128335952758787,251.61929321289065,373.7644653320313,875.037841796875,36553.084604263306,2021-02-08 23:00:00,2021-02-08,23:00:00,2,11:00pm
3741,2021-02-08 23:15:00,41.68,90.0,1.95,0.86,0.0,,,,,375.1050109863281,878.3878784179688,,2021-02-08 23:15:00,2021-02-08,23:15:00,2,11:15pm
3742,2021-02-08 23:30:00,41.42,88.0,2.1,0.86,0.0,31409.93359375,4036.8974609375,11.118019104003906,251.9255828857422,373.4564514160156,873.9490966796875,36957.28020477295,2021-02-08 23:30:00,2021-02-08,23:30:00,2,11:30pm
3743,2021-02-08 23:45:00,41.22,89.0,2.15,0.91,0.0,30315.18359375,3868.181640625,12.264989852905272,455.5501403808594,374.8829650878906,875.161376953125,35901.22470664978,2021-02-08 23:45:00,2021-02-08,23:45:00,2,11:45pm
