2500.15,2500.65,2501.15,2501.65,2502.15,2502.65,2503.15,2503.65,2504.15,2504.65,2505.15,2505.65,2506.15,2506.65,2507.15,2507.65,2508.15,2508.65,2509.15,2509.65,2510.15,2510.65,2511.15,2511.65,2512.15,2512.65,2513.15,2513.65,2514.15,2514.65,2515.15,2515.65,2516.15,2516.65,2517.15,2517.65,2518.15,2518.65,2519.15,2519.65,2520.15,2520.65,2521.15,2521.65,2522.15,2522.65,2523.15,2523.65,2524.15,2524.65,2525.15,2525.65,2526.15,2526.65,2527.15,2527.65,2528.15,2528.65,2529.15,2529.65,2530.15,2530.65,2531.15,2531.65,2532.15,2532.65,2533.15,2533.65,2534.15,2534.65,2535.15,2535.65,2536.15,2536.65,2537.15,2537.65,2538.15,2538.65,2539.15,2539.65,2540.15,2540.65,2541.15,2541.65,2542.15,2542.65,2543.15,2543.65,2544.15,2544.65,2545.15,2545.65,2546.15,2546.65,2547.15,2547.65,2548.15,2548.65,2549.15,2549.65,2550.15,2550.65,2551.15,2551.65,2552.15,2552.65,2553.15,2553.65,2554.15,2554.65,2555.15,2555.65,2556.15,2556.65,2557.15,2557.65,2558.15,2558.65,2559.15,2559.65,2560.15,2560.65,2561.15,2561.65,2562.15,2562.65,2563.15,2563.65,2564.15,2564.65,2565.15,2565.65,2566.15,2566.65,2567.15,2567.65,2568.15,2568.65,2569.15,2569.65,2570.15,2570.65,2571.15,2571.65,2572.15,2572.65,2573.15,2573.65,2574.15,2574.65,2575.15,2575.65,2576.15,2576.65,2577.15,2577.65,2578.15,2578.65,2579.15,2579.65,2580.15,2580.65,2581.15,2581.65,2582.15,2582.65,2583.15,2583.65,2584.15,2584.65,2585.15,2585.65,2586.15,2586.65,2587.15,2587.65,2588.15,2588.65,2589.15,2589.65,2590.15,2590.65,2591.15,2591.65,2592.15,2592.65,2593.15,2593.65,2594.15,2594.65,2595.15,2595.65,2596.15,2596.65,2597.15,2597.65,2598.15,2598.65,2599.15,2599.65,2600.15,2600.65,2601.15,2601.65,2602.15,2602.65,2603.15,2603.65,2604.15,2604.65,2605.15,2605.65,2606.15,2606.65,2607.15,2607.65,2608.15,2608.65,2609.15,2609.65,2610.15,2610.65,2611.15,2611.65,2612.15,2612.65,2613.15,2613.65,2614.15,2614.65,2615.15,2615.65,2616.15,2616.65,2617.15,2617.65,2618.15,2618.65,2619.15,2619.65,2620.15,2620.65,2621.15,2621.65,2622.15,2622.65,2623.15,2623.65,2624.15,2624.65,2625.15,2625.65,2626.15,2626.65,2627.15,2627.65,2628.15,2628.65,2629.15,2629.65,2630.15,2630.65,2631.15,2631.65,2632.15,2632.65,2633.15,2633.65,2634.15,2634.65,2635.15,2635.65,2636.15,2636.65,2637.15,2637.65,2638.15,2638.65,2639.15,2639.65,2640.15,2640.65,2641.15,2641.65,2642.15,2642.65,2643.15,2643.65,2644.15,2644.65,2645.15,2645.65,2646.15,2646.65,2647.15,2647.65,2648.15,2648.65,2649.15,2649.65,2650.15,2650.65,2651.15,2651.65,2652.15,2652.65,2653.15,2653.65,2654.15,2654.65,2655.15,2655.65,2656.15,2656.65,2657.15,2657.65,2658.15,2658.65,2659.15,2659.65,2660.15,2660.65,2661.15,2661.65,2662.15,2662.65,2663.15,2663.65,2664.15,2664.65,2665.15,2665.65,2666.15,2666.65,2667.15,2667.65,2668.15,2668.65,2669.15,2669.65,2670.15,2670.65,2671.15,2671.65,2672.15,2672.65,2673.15,2673.65,2674.15,2674.65,2675.15,2675.65,2676.15,2676.65,2677.15,2677.65,2678.15,2678.65,2679.15,2679.65,2680.15,2680.65,2681.15,2681.65,2682.15,2682.65,2683.15,2683.65,2684.15,2684.65,2685.15,2685.65,2686.15,2686.65,2687.15,2687.65,2688.15,2688.65,2689.15,2689.65,2690.15,2690.65,2691.15,2691.65,2692.15,2692.65,2693.15,2693.65,2694.15,2694.65,2695.15,2695.65,2696.15,2696.65,2697.15,2697.65,2698.15,2698.65,2699.15,2699.65,2700.15,2700.65,2701.15,2701.65,2702.15,2702.65,2703.15,2703.65,2704.15,2704.65,2705.15,2705.65,2706.15,2706.65,2707.15,2707.65,2708.15,2708.65,2709.15,2709.65,2710.15,2710.65,2711.15,2711.65,2712.15,2712.65,2713.15,2713.65,2714.15,2714.65,2715.15,2715.65,2716.15,2716.65,2717.15,2717.65,2718.15,2718.65,2719.15,2719.65,2720.15,2720.65,2721.15,2721.65,2722.15,2722.65,2723.15,2723.65,2724.15,2724.65,2725.15,2725.65,2726.15,2726.65,2727.15,2727.65,2728.15,2728.65,2729.15,2729.65,2730.15,2730.65,2731.15,2731.65,2732.15,2732.65,2733.15,2733.65,2734.15,2734.65,2735.15,2735.65,2736.15,2736.65,2737.15,2737.65,2738.15,2738.65,2739.15,2739.65,2740.15,2740.65,2741.15,2741.65,2742.15,2742.65,2743.15,2743.65,2744.15,2744.65,2745.15,2745.65,2746.15,2746.65,2747.15,2747.65,2748.15,2748.65,2749.15,2749.65,2750.15,2750.65,2751.15,2751.65,2752.15,2752.65,2753.15,2753.65,2754.15,2754.65,2755.15,2755.65,2756.15,2756.65,2757.15,2757.65,2758.15,2758.65,2759.15,2759.65,2760.15,2760.65,2761.15,2761.65,2762.15,2762.65,2763.15,2763.65,2764.15,2764.65,2765.15,2765.65,2766.15,2766.65,2767.15,2767.65,2768.15,2768.65,2769.15,2769.65,2770.15,2770.65,2771.15,2771.65,2772.15,2772.65,2773.15,2773.65,2774.15,2774.65,2775.15,2775.65,2776.15,2776.65,2777.15,2777.65,2778.15,2778.65,2779.15,2779.65,2780.15,2780.65,2781.15,2781.65,2782.15,2782.65,2783.15,2783.65,2784.15,2784.65,2785.15,2785.65,2786.15,2786.65,2787.15,2787.65,2788.15,2788.65,2789.15,2789.65,2790.15,2790.65,2791.15,2791.65,2792.15,2792.65,2793.15,2793.65,2794.15,2794.65,2795.15,2795.65,2796.15,2796.65,2797.15,2797.65,2798.15,2798.65,2799.15,2799.65,2800.15,2800.65,2801.15,2801.65,2802.15,2802.65,2803.15,2803.65,2804.15,2804.65,2805.15,2805.65,2806.15,2806.65,2807.15,2807.65,2808.15,2808.65,2809.15,2809.65,2810.15,2810.65,2811.15,2811.65,2812.15,2812.65,2813.15,2813.65,2814.15,2814.65,2815.15,2815.65,2816.15,2816.65,2817.15,2817.65,2818.15,2818.65,2819.15,2819.65,2820.15,2820.65,2821.15,2821.65,2822.15,2822.65,2823.15,2823.65,2824.15,2824.65,2825.15,2825.65,2826.15,2826.65,2827.15,2827.65,2828.15,2828.65,2829.15,2829.65,2830.15,2830.65,2831.15,2831.65,2832.15,2832.65,2833.15,2833.65,2834.15,2834.65,2835.15,2835.65,2836.15,2836.65,2837.15,2837.65,2838.15,2838.65,2839.15,2839.65,2840.15,2840.65,2841.15,2841.65,2842.15,2842.65,2843.15,2843.65,2844.15,2844.65,2845.15,2845.65,2846.15,2846.65,2847.15,2847.65,2848.15,2848.65,2849.15,2849.65,2850.15,2850.65,2851.15,2851.65,2852.15,2852.65,2853.15,2853.65,2854.15,2854.65,2855.15,2855.65,2856.15,2856.65,2857.15,2857.65,2858.15,2858.65,2859.15,2859.65,2860.15,2860.65,2861.15,2861.65,2862.15,2862.65,2863.15,2863.65,2864.15,2864.65,2865.15,2865.65,2866.15,2866.65,2867.15,2867.65,2868.15,2868.65,2869.15,2869.65,2870.15,2870.65,2871.15,2871.65,2872.15,2872.65,2873.15,2873.65,2874.15,2874.65,2875.15,2875.65,2876.15,2876.65,2877.15,2877.65,2878.15,2878.65,2879.15,2879.65,2880.15,2880.65,2881.15,2881.65,2882.15,2882.65,2883.15,2883.65,2884.15,2884.65,2885.15,2885.65,2886.15,2886.65,2887.15,2887.65,2888.15,2888.65,2889.15,2889.65,2890.15,2890.65,2891.15,2891.65,2892.15,2892.65,2893.15,2893.65,2894.15,2894.65,2895.15,2895.65,2896.15,2896.65,2897.15,2897.65,2898.15,2898.65,2899.15,2899.65,2900.15,2900.65,2901.15,2901.65,2902.15,2902.65,2903.15,2903.65,2904.15,2904.65,2905.15,2905.65,2906.15,2906.65,2907.15,2907.65,2908.15,2908.65,2909.15,2909.65,2910.15,2910.65,2911.15,2911.65,2912.15,2912.65,2913.15,2913.65,2914.15,2914.65,2915.15,2915.65,2916.15,2916.65,2917.15,2917.65,2918.15,2918.65,2919.15,2919.65,2920.15,2920.65,2921.15,2921.65,2922.15,2922.65,2923.15,2923.65,2924.15,2924.65,2925.15,2925.65,2926.15,2926.65,2927.15,2927.65,2928.15,2928.65,2929.15,2929.65,2930.15,2930.65,2931.15,2931.65,2932.15,2932.65,2933.15,2933.65,2934.15,2934.65,2935.15,2935.65,2936.15,2936.65,2937.15,2937.65,2938.15,2938.65,2939.15,2939.65,2940.15,2940.65,2941.15,2941.65,2942.15,2942.65,2943.15,2943.65,2944.15,2944.65,2945.15,2945.65,2946.15,2946.65,2947.15,2947.65,2948.15,2948.65,2949.15,2949.65,2950.15,2950.65,2951.15,2951.65,2952.15,2952.65,2953.15,2953.65,2954.15,2954.65,2955.15,2955.65,2956.15,2956.65,2957.15,2957.65,2958.15,2958.65,2959.15,2959.65,2960.15,2960.65,2961.15,2961.65,2962.15,2962.65,2963.15,2963.65,2964.15,2964.65,2965.15,2965.65,2966.15,2966.65,2967.15,2967.65,2968.15,2968.65,2969.15,2969.65,2970.15,2970.65,2971.15,2971.65,2972.15,2972.65,2973.15,2973.65,2974.15,2974.65,2975.15,2975.65,2976.15,2976.65,2977.15,2977.65,2978.15,2978.65,2979.15,2979.65,2980.15,2980.65,2981.15,2981.65,2982.15,2982.65,2983.15,2983.65,2984.15,2984.65,2985.15,2985.65,2986.15,2986.65,2987.15,2987.65,2988.15,2988.65,2989.15,2989.65,2990.15,2990.65,2991.15,2991.65,2992.15,2992.65,2993.15,2993.65,2994.15,2994.65,2995.15,2995.65,2996.15,2996.65,2997.15,2997.65,2998.15,2998.65,2999.15,2999.65,3000.15,3000.65,3001.15,3001.65,3002.15,3002.65,3003.15,3003.65,3004.15,3004.65,3005.15,3005.65,3006.15,3006.65,3007.15,3007.65,3008.15,3008.65,3009.15,3009.65,3010.15,3010.65,3011.15,3011.65,3012.15,3012.65,3013.15,3013.65,3014.15,3014.65,3015.15,3015.65,3016.15,3016.65,3017.15,3017.65,3018.15,3018.65,3019.15,3019.65,3020.15,3020.65,3021.15,3021.65,3022.15,3022.65,3023.15,3023.65,3024.15,3024.65,3025.15,3025.65,3026.15,3026.65,3027.15,3027.65,3028.15,3028.65,3029.15,3029.65,3030.15,3030.65,3031.15,3031.65,3032.15,3032.65,3033.15,3033.65,3034.15,3034.65,3035.15,3035.65,3036.15,3036.65,3037.15,3037.65,3038.15,3038.65,3039.15,3039.65,3040.15,3040.65,3041.15,3041.65,3042.15,3042.65,3043.15,3043.65,3044.15,3044.65,3045.15,3045.65,3046.15,3046.65,3047.15,3047.65,3048.15,3048.65,3049.15,3049.65,3050.15,3050.65,3051.15,3051.65,3052.15,3052.65,3053.15,3053.65,3054.15,3054.65,3055.15,3055.65,3056.15,3056.65,3057.15,3057.65,3058.15,3058.65,3059.15,3059.65,3060.15,3060.65,3061.15,3061.65,3062.15,3062.65,3063.15,3063.65,3064.15,3064.65,3065.15,3065.65,3066.15,3066.65,3067.15,3067.65,3068.15,3068.65,3069.15,3069.65,3070.15,3070.65,3071.15,3071.65,3072.15,3072.65,3073.15,3073.65,3074.15,3074.65,3075.15,3075.65,3076.15,3076.65,3077.15,3077.65,3078.15,3078.65,3079.15,3079.65,3080.15,3080.65,3081.15,3081.65,3082.15,3082.65,3083.15,3083.65,3084.15,3084.65,3085.15,3085.65,3086.15,3086.65,3087.15,3087.65,3088.15,3088.65,3089.15,3089.65,3090.15,3090.65,3091.15,3091.65,3092.15,3092.65,3093.15,3093.65,3094.15,3094.65,3095.15,3095.65,3096.15,3096.65,3097.15,3097.65,3098.15,3098.65,3099.15,3099.65,3100.15,3100.65,3101.15,3101.65,3102.15,3102.65,3103.15,3103.65,3104.15,3104.65,3105.15,3105.65,3106.15,3106.65,3107.15,3107.65,3108.15,3108.65,3109.15,3109.65,3110.15,3110.65,3111.15,3111.65,3112.15,3112.65,3113.15,3113.65,3114.15,3114.65,3115.15,3115.65,3116.15,3116.65,3117.15,3117.65,3118.15,3118.65,3119.15,3119.65,3120.15,3120.65,3121.15,3121.65,3122.15,3122.65,3123.15,3123.65,3124.15,3124.65,3125.15,3125.65,3126.15,3126.65,3127.15,3127.65,3128.15,3128.65,3129.15,3129.65,3130.15,3130.65,3131.15,3131.65,3132.15,3132.65,3133.15,3133.65,3134.15,3134.65,3135.15,3135.65,3136.15,3136.65,3137.15,3137.65,3138.15,3138.65,3139.15,3139.65,3140.15,3140.65,3141.15,3141.65,3142.15,3142.65,3143.15,3143.65,3144.15,3144.65,3145.15,3145.65,3146.15,3146.65,3147.15,3147.65,3148.15,3148.65,3149.15,3149.65,3150.15,3150.65,3151.15,3151.65,3152.15,3152.65,3153.15,3153.65,3154.15,3154.65,3155.15,3155.65,3156.15,3156.65,3157.15,3157.65,3158.15,3158.65,3159.15,3159.65,3160.15,3160.65,3161.15,3161.65,3162.15,3162.65,3163.15,3163.65,3164.15,3164.65,3165.15,3165.65,3166.15,3166.65,3167.15,3167.65,3168.15,3168.65,3169.15,3169.65,3170.15,3170.65,3171.15,3171.65,3172.15,3172.65,3173.15,3173.65,3174.15,3174.65,3175.15,3175.65,3176.15,3176.65,3177.15,3177.65,3178.15,3178.65,3179.15,3179.65,3180.15,3180.65,3181.15,3181.65,3182.15,3182.65,3183.15,3183.65,3184.15,3184.65,3185.15,3185.65,3186.15,3186.65,3187.15,3187.65,3188.15,3188.65,3189.15,3189.65,3190.15,3190.65,3191.15,3191.65,3192.15,3192.65,3193.15,3193.65,3194.15,3194.65,3195.15,3195.65,3196.15,3196.65,3197.15,3197.65,3198.15,3198.65,3199.15,3199.65,3200.15,3200.65,3201.15,3201.65,3202.15,3202.65,3203.15,3203.65,3204.15,3204.65,3205.15,3205.65,3206.15,3206.65,3207.15,3207.65,3208.15,3208.65,3209.15,3209.65,3210.15,3210.65,3211.15,3211.65,3212.15,3212.65,3213.15,3213.65,3214.15,3214.65,3215.15,3215.65,3216.15,3216.65,3217.15,3217.65,3218.15,3218.65,3219.15,3219.65,3220.15,3220.65,3221.15,3221.65,3222.15,3222.65,3223.15,3223.65,3224.15,3224.65,3225.15,3225.65,3226.15,3226.65,3227.15,3227.65,3228.15,3228.65,3229.15,3229.65,3230.15,3230.65,3231.15,3231.65,3232.15,3232.65,3233.15,3233.65,3234.15,3234.65,3235.15,3235.65,3236.15,3236.65,3237.15,3237.65,3238.15,3238.65,3239.15,3239.65,3240.15,3240.65,3241.15,3241.65,3242.15,3242.65,3243.15,3243.65,3244.15,3244.65,3245.15,3245.65,3246.15,3246.65,3247.15,3247.65,3248.15,3248.65,3249.15,3249.65,3250.15,3250.65,3251.15,3251.65,3252.15,3252.65,3253.15,3253.65,3254.15,3254.65,3255.15,3255.65,3256.15,3256.65,3257.15,3257.65,3258.15,3258.65,3259.15,3259.65,3260.15,3260.65,3261.15,3261.65,3262.15,3262.65,3263.15,3263.65,3264.15,3264.65,3265.15,3265.65,3266.15,3266.65,3267.15,3267.65,3268.15,3268.65,3269.15,3269.65,3270.15,3270.65,3271.15,3271.65,3272.15,3272.65,3273.15,3273.65,3274.15,3274.65,3275.15,3275.65,3276.15,3276.65,3277.15,3277.65,3278.15,3278.65,3279.15,3279.65,3280.15,3280.65,3281.15,3281.65,3282.15,3282.65,3283.15,3283.65,3284.15,3284.65,3285.15,3285.65,3286.15,3286.65,3287.15,3287.65,3288.15,3288.65,3289.15,3289.65,3290.15,3290.65,3291.15,3291.65,3292.15,3292.65,3293.15,3293.65,3294.15,3294.65,3295.15,3295.65,3296.15,3296.65,3297.15,3297.65,3298.15,3298.65,3299.15,3299.65,3300.15,3300.65,3301.15,3301.65,3302.15,3302.65,3303.15,3303.65,3304.15,3304.65,3305.15,3305.65,3306.15,3306.65,3307.15,3307.65,3308.15,3308.65,3309.15,3309.65,3310.15,3310.65,3311.15,3311.65,3312.15,3312.65,3313.15,3313.65,3314.15,3314.65,3315.15,3315.65,3316.15,3316.65,3317.15,3317.65,3318.15,3318.65,3319.15,3319.65,3320.15,3320.65,3321.15,3321.65,3322.15,3322.65,3323.15,3323.65,3324.15,3324.65,3325.15,3325.65,3326.15,3326.65,3327.15,3327.65,3328.15,3328.65,3329.15,3329.65,3330.15,3330.65,3331.15,3331.65,3332.15,3332.65,3333.15,3333.65,3334.15,3334.65,3335.15,3335.65,3336.15,3336.65,3337.15,3337.65,3338.15,3338.65,3339.15,3339.65,3340.15,3340.65,3341.15,3341.65,3342.15,3342.65,3343.15,3343.65,3344.15,3344.65,3345.15,3345.65,3346.15,3346.65,3347.15,3347.65,3348.15,3348.65,3349.15,3349.65,3350.15,3350.65,3351.15,3351.65,3352.15,3352.65,3353.15,3353.65,3354.15,3354.65,3355.15,3355.65,3356.15,3356.65,3357.15,3357.65,3358.15,3358.65,3359.15,3359.65,3360.15,3360.65,3361.15,3361.65,3362.15,3362.65,3363.15,3363.65,3364.15,3364.65,3365.15,3365.65,3366.15,3366.65,3367.15,3367.65,3368.15,3368.65,3369.15,3369.65,3370.15,3370.65,3371.15,3371.65,3372.15,3372.65,3373.15,3373.65,3374.15,3374.65,3375.15,3375.65,3376.15,3376.65,3377.15,3377.65,3378.15,3378.65,3379.15,3379.65,3380.15,3380.65,3381.15,3381.65,3382.15,3382.65,3383.15,3383.65,3384.15,3384.65,3385.15,3385.65,3386.15,3386.65,3387.15,3387.65,3388.15,3388.65,3389.15,3389.65,3390.15,3390.65,3391.15,3391.65,3392.15,3392.65,3393.15,3393.65,3394.15,3394.65,3395.15,3395.65,3396.15,3396.65,3397.15,3397.65,3398.15,3398.65,3399.15,3399.65,3400.15,3400.65,3401.15,3401.65,3402.15,3402.65,3403.15,3403.65,3404.15,3404.65,3405.15,3405.65,3406.15,3406.65,3407.15,3407.65,3408.15,3408.65,3409.15,3409.65,3410.15,3410.65,3411.15,3411.65,3412.15,3412.65,3413.15,3413.65,3414.15,3414.65,3415.15,3415.65,3416.15,3416.65,3417.15,3417.65,3418.15,3418.65,3419.15,3419.65,3420.15,3420.65,3421.15,3421.65,3422.15,3422.65,3423.15,3423.65,3424.15,3424.65,3425.15,3425.65,3426.15,3426.65,3427.15,3427.65,3428.15,3428.65,3429.15,3429.65,3430.15,3430.65,3431.15,3431.65,3432.15,3432.65,3433.15,3433.65,3434.15,3434.65,3435.15,3435.65,3436.15,3436.65,3437.15,3437.65,3438.15,3438.65,3439.15,3439.65,3440.15,3440.65,3441.15,3441.65,3442.15,3442.65,3443.15,3443.65,3444.15,3444.65,3445.15,3445.65,3446.15,3446.65,3447.15,3447.65,3448.15,3448.65,3449.15,3449.65,3450.15,3450.65,3451.15,3451.65,3452.15,3452.65,3453.15,3453.65,3454.15,3454.65,3455.15,3455.65,3456.15,3456.65,3457.15,3457.65,3458.15,3458.65,3459.15,3459.65,3460.15,3460.65,3461.15,3461.65,3462.15,3462.65,3463.15,3463.65,3464.15,3464.65,3465.15,3465.65,3466.15,3466.65,3467.15,3467.65,3468.15,3468.65,3469.15,3469.65,3470.15,3470.65,3471.15,3471.65,3472.15,3472.65,3473.15,3473.65,3474.15,3474.65,3475.15,3475.65,3476.15,3476.65,3477.15,3477.65,3478.15,3478.65,3479.15,3479.65,3480.15,3480.65,3481.15,3481.65,3482.15,3482.65,3483.15,3483.65,3484.15,3484.65,3485.15,3485.65,3486.15,3486.65,3487.15,3487.65,3488.15,3488.65,3489.15,3489.65,3490.15,3490.65,3491.15,3491.65,3492.15,3492.65,3493.15,3493.65,3494.15,3494.65,3495.15,3495.65,3496.15,3496.65,3497.15,3497.65,3498.15,3498.65,3499.15,3499.65
